Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,T:System.CodeDom.CodeMethodReferenceExpression,,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,"M:System.CodeDom.CodeMethodReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,T:System.CodeDom.CodeMethodInvokeExpression,,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,"M:System.CodeDom.CodeMethodInvokeExpression.#ctor(System.CodeDom.CodeMethodReferenceExpression,System.CodeDom.CodeExpression[])",,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,T:System.CodeDom.CodeVariableDeclarationStatement,,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1061,12,"M:System.CodeDom.CodeVariableDeclarationStatement.#ctor(System.Type,System.String,System.CodeDom.CodeExpression)",,,,,"var cachedCompiledDataContextArray = new CodeVariableDeclarationStatement(                  typeof(CompiledDataContext[]),                  ""cachedCompiledDataContext"",                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(descriptor.TypeName),                          ""GetCompiledDataContextCacheHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          DataContextActivitiesFieldName),                      new CodeVariableReferenceExpression(""activityContext""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName),                      new CodePrimitiveExpression(cacheIndices.Count)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1046,8,T:System.CodeDom.CodeObjectCreateExpression,,,,,"var dataContext = GenerateDataContextCreateExpression(descriptor.TypeName, withLocationReferences);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1017,4,T:System.CodeDom.CodeStatement,,,,,private static CodeStatement GenerateInitializeDataContextActivity()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,T:System.CodeDom.CodeThisReferenceExpression,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,M:System.CodeDom.CodeThisReferenceExpression.#ctor,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,T:System.CodeDom.CodeThisReferenceExpression,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,M:System.CodeDom.CodeThisReferenceExpression.#ctor,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,T:System.CodeDom.CodeFieldReferenceExpression,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,"M:System.CodeDom.CodeFieldReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,T:System.CodeDom.CodeAssignStatement,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,"M:System.CodeDom.CodeAssignStatement.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeExpression)",,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,T:System.CodeDom.CodeConditionStatement,,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1031,8,"M:System.CodeDom.CodeConditionStatement.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeStatement[])",,,,,"var dataContextActivityCheck = new CodeConditionStatement(              dataContextActivityExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(                      new CodeThisReferenceExpression(),                      RootActivityFieldName),                  new CodeThisReferenceExpression()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodePrimitiveExpression,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,M:System.CodeDom.CodePrimitiveExpression.#ctor(System.Object),,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,F:System.CodeDom.CodeBinaryOperatorType.IdentityEquality,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodeThisReferenceExpression,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,M:System.CodeDom.CodeThisReferenceExpression.#ctor,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodeFieldReferenceExpression,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,"M:System.CodeDom.CodeFieldReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,T:System.CodeDom.CodeBinaryOperatorExpression,,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,1024,8,"M:System.CodeDom.CodeBinaryOperatorExpression.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeBinaryOperatorType,System.CodeDom.CodeExpression)",,,,,"var dataContextActivityExpression = new CodeBinaryOperatorExpression(              new CodeFieldReferenceExpression(                  new CodeThisReferenceExpression(),                  RootActivityFieldName),              CodeBinaryOperatorType.IdentityEquality,              new CodePrimitiveExpression(null));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,991,4,T:System.CodeDom.CodeConditionStatement,,,,,private static CodeConditionStatement GenerateDataContextActivitiesCheck(CompiledExpressionDescriptor descriptor)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeThisReferenceExpression,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,M:System.CodeDom.CodeThisReferenceExpression.#ctor,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeFieldReferenceExpression,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,"M:System.CodeDom.CodeFieldReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeThisReferenceExpression,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,M:System.CodeDom.CodeThisReferenceExpression.#ctor,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeFieldReferenceExpression,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,"M:System.CodeDom.CodeFieldReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeTypeReference,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,M:System.CodeDom.CodeTypeReference.#ctor(System.String),,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,T:System.CodeDom.CodeTypeReferenceExpression,,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,998,8,M:System.CodeDom.CodeTypeReferenceExpression.#ctor(System.CodeDom.CodeTypeReference),,,,,"var dataContextActivitiesNullStatement = new CodeConditionStatement(              dataContextActivitiesNullExpression,              new CodeAssignStatement(                  new CodeFieldReferenceExpression(new CodeThisReferenceExpression(), DataContextActivitiesFieldName),                  new CodeMethodInvokeExpression(                      new CodeMethodReferenceExpression(                          new CodeTypeReferenceExpression(new CodeTypeReference(descriptor.TypeName)),                          ""GetDataContextActivitiesHelper""),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          RootActivityFieldName),                      new CodeFieldReferenceExpression(                          new CodeThisReferenceExpression(),                          ForImplementationName))));"
